#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2160          90           9          24           2           7           1           1           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2180          90           9          24           2           7           1           1           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2200          90           9          24           2           7           1           1           2          48           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2220          91           9          25           2           6           1           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2240          91           9          25           2           6           1           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2    C3H4O3Li     C2H4OLi         Li2       CO3Li      C3H4O3         CO2        C2H4
       2260          91           9          25           2           6           1           1           2          49           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2280          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2300          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2320          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2340          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2360          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2380          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2400          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2420          92           9          26           2           1           5           1           2          50           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2440          93           9          27           2           1           4           1           2          51           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2460          93           9          27           2           1           4           1           2          51           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2480          93           9          27           2           1           4           1           2          51           1           4
#  Timestep    No_Moles    No_Specs          Li      CO3Li2     C2H4OLi    C3H4O3Li         Li2       CO3Li      C3H4O3         CO2        C2H4
       2500          93           9          27           2           1           4           1           2          51           1           4
