LAMMPS data file via write_data, version 22 Jul 2025, timestep = 25000, units = real

640 atoms
4 atom types

-0.3766799772921985 32.40368197729249 xlo xhi
0.9883180227078014 33.76867997729222 ylo yhi
1.1573190227077959 33.93768097729223 zlo zhi

Masses

1 12.0107
2 1.00794
3 126.904472
4 15.9994

Atoms # charge

2 3 0.6189132940552277 1.0821801535060995 7.665641294128555 9.663788692174387 0 0 0
121 4 -0.3431117316737566 4.508515995764429 8.799025637373813 9.366630392412304 0 0 0
124 1 0.01615706029042967 6.001080832248222 8.987823127395018 8.877805305664523 0 0 0
5 3 0.6580769487155206 9.991715311895746 1.7886068926931111 11.362833409448998 0 0 0
101 4 -0.3559679729937584 11.323483245845328 6.386160523257036 7.185640627153694 0 0 0
104 1 0.03511123847382189 10.041513863427237 7.236366665717803 7.005247901930208 0 0 0
105 1 -0.01377834923130627 10.475363972020855 8.674368141115774 7.2105977650914514 0 0 0
106 1 0.4887006922753129 12.377415610531338 7.249447412781803 6.98463416376626 0 0 0
107 2 0.005885663495037302 9.242970857853289 6.913939151037022 7.6418270118244385 0 0 0
108 2 0.04327114765738098 9.63269364647664 7.039741050569339 5.988133518811066 0 0 0
110 2 0.09792630918993318 10.380390072051718 9.012160229847424 8.248198978883234 0 0 0
301 4 -0.5293070366933706 11.563320324775722 2.5460890445049555 11.038233185231281 0 0 0
127 2 0.02408715244964249 6.323741065268971 8.149789404182172 8.280168800759142 0 0 0
7 3 0.5943673551436686 11.671176277528758 4.038773543660215 2.579391804944756 0 0 1
102 4 -0.2868195406728686 12.00993655303282 8.586906308818584 6.89525425223071 0 0 0
83 4 -0.2989704446284334 11.538470986515824 8.227349659082932 2.004345957992613 0 0 1
608 2 -0.003494144648902478 8.477282944823873 1.6760288116450432 3.1863339938123003 0 1 0
609 2 0.06420231873362203 6.1803534522469326 1.3533954609517276 3.8989603110633437 0 1 0
128 2 0.02806329573021318 6.622495603038113 9.019294471852309 9.768183618896012 0 0 0
383 4 -0.4568660281390601 12.707654971158833 1.4724573683587938 1.7459412424295433 0 0 1
413 4 -0.3512399290456104 11.567146454046622 8.800287158269324 11.316234271596787 0 0 0
103 4 -0.297485218960748 13.624170490497098 6.924600184749309 6.899973860602031 0 0 0
27 3 0.5749011813524634 13.759211960676929 4.28678927539549 10.361585461234025 0 0 0
412 4 -0.2917384373781394 13.313982102178388 9.13873798613263 9.732222641461291 0 0 0
399 2 0.04877329294518198 23.573301878523896 6.022239175996065 1.593848673278168 0 0 1
398 2 0.07039235228046321 24.47591593334558 4.657363125207032 3.3733203398692613 0 0 1
393 4 -0.2787526414104162 21.76344026114219 2.0688019422055772 2.044960325949048 0 0 1
391 4 -0.3005098381068112 23.967586840410984 2.8315896962473754 2.400371012815148 0 0 1
394 1 -0.005610855203702886 24.561604840303524 4.248971349846183 2.3696792694527486 0 0 1
396 1 0.4775180378598632 22.660118733962943 2.977231071977127 1.9306505911694938 0 0 1
397 2 0.04304767816887131 25.617358413318236 4.253877777698687 2.0986433523306904 0 0 1
392 4 -0.2975373628952817 22.347185692240316 4.202260411039438 1.337228595370779 0 0 1
395 1 0.00381622956811932 23.679847650670318 4.962373692349704 1.3492170076492684 0 0 1
556 1 0.4462615590942178 25.63437173388567 5.065503235396407 11.645787165684768 0 0 0
243 4 -0.3916028983721957 32.28460739556018 6.669186547437788 8.587873453258556 0 0 0
551 4 -0.3284163947406897 25.899350087807694 5.247223279584586 10.295574998227739 0 0 0
560 2 0.1079216072390184 26.006202042522524 7.911614232182497 11.36589934407173 0 0 0
640 2 0.07770033321684605 30.39994416789365 7.912509901269643 11.716735855744048 0 0 0
555 1 -0.02248683555809553 26.73539615386482 7.124391391812158 11.533792747246737 0 0 0
246 1 0.3554220292389492 31.40785072573187 7.750230487157158 8.082204485927651 0 0 0
6 3 0.6227500124226842 27.905482439067526 1.5450006112554953 10.456154323101758 0 0 0
241 4 -0.317855918216042 30.209649198124584 8.160257417623317 8.779017197849447 0 0 0
557 2 0.07521872451082164 26.934878652731044 6.922945171401385 9.376074854050932 0 0 0
554 1 -0.0045729818150443 27.00794828457712 6.345187311240304 10.264262426111076 0 0 0
558 2 0.03389997817628874 27.96489604299076 5.834486151320134 10.269998087417402 0 0 0
242 4 -0.2989781981647794 31.695734962371986 8.3835921836889 6.77361470644192 0 0 0
639 2 -0.001481691774189664 31.619464139132624 6.6557097942050065 11.61982434921341 0 0 0
559 2 0.08552384701315115 27.612136381319377 7.577049579276716 11.969063053000724 0 0 0
368 2 0.07832039841487874 1.5871727116627188 13.462488887637125 8.617012313104194 0 0 0
364 1 -0.109300129529255 2.158196396812536 13.127287015080631 7.770860302329586 0 0 0
365 1 -0.1309108409725963 2.956602057227568 13.966067123922658 7.125713052077714 0 0 0
367 2 0.1000491692930644 2.0508449060633263 12.118121995163834 7.387700942709697 0 0 0
369 2 0.1035841107708598 3.0877454929641748 15.00600721008642 7.414461168027065 0 0 0
