
# production run
fix		1 all nvt temp 300 300 10
fix 		2 all reaxff/species 1 2 20 species_R1_main.out cutoff 1 1 0.3 cutoff 1 2 0.3 cutoff 1 4 0.3 		cutoff 2 2 0.3 cutoff 2 4 0.3 cutoff 4 4 0.3 cutoff 3 3 0.8 cutoff 3 4 0.55 cutoff 3 1*2 0.3
WARNING: Resetting reneighboring criteria to 'delay 0 every 2 check no' due to fix reaxff/species averaging of bond data (src/REAXFF/fix_reaxff_species.cpp:128)
timestep	0.1
run		25000

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:

- pair reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 number =  {4--5},
 pages =   {245--259}
}

- fix qeq/reaxff command: doi:10.1016/j.parco.2011.08.005

@Article{Aktulga12,
 author = {H. M. Aktulga and J. C. Fogarty and S. A. Pandit and A. Y. Grama},
 title = {Parallel Reactive Molecular Dynamics: {N}umerical Methods and Algorithmic Techniques},
 journal = {Parallel Computing},
 year =    2012,
 volume =  38,
 pages =   {245--259}
}

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 2 steps, delay = 0 steps, check = no
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12
  ghost atom cutoff = 12
  binsize = 6, bins = 6 6 6
  2 neighbor lists, perpetual/occasional/extra = 2 0 0
  (1) pair reaxff, perpetual
      attributes: half, newton off, ghost
      pair build: half/bin/ghost/newtoff
      stencil: full/ghost/bin/3d
      bin: standard
  (2) fix qeq/reaxff, perpetual, copy from (1)
      attributes: half, newton off
      pair build: copy
      stencil: none
      bin: none
Per MPI rank memory allocation (min/avg/max) = 33.5 | 34.09 | 34.73 Mbytes
   Step          Temp          PotEng         KinEng         Press          Volume        Density    
      5800   319.2403      -69448.132      608.06902     -838.70945      42875          0.40123665   
      5900   305.33524     -69451.85       581.58352     -661.77575      42875          0.40123665   
      6000   285.91433     -69454.937      544.59178      1163.7051      42875          0.40123665   
      6100   286.158       -69460.279      545.0559       382.39255      42875          0.40123665   
      6200   304.69696     -69454.765      580.36776      671.55993      42875          0.40123665   
      6300   316.46682     -69455.405      602.78626      1390.4556      42875          0.40123665   
      6400   306.21434     -69475.836      583.25797     -635.73261      42875          0.40123665   
      6500   281.27674     -69468.277      535.75839     -872.40923      42875          0.40123665   
      6600   301.29909     -69493.349      573.89572      551.22439      42875          0.40123665   
      6700   319.62224     -69496.762      608.7965      -1924.9074      42875          0.40123665   
      6800   312.93237     -69500.324      596.05405      1152.8278      42875          0.40123665   
      6900   288.35295     -69498.624      549.23671     -410.07745      42875          0.40123665   
      7000   290.31545     -69512.215      552.97476     -690.67564      42875          0.40123665   
      7100   315.71789     -69531.949      601.35975     -1343.9055      42875          0.40123665   
      7200   311.77546     -69522.293      593.85044     -1206.8493      42875          0.40123665   
      7300   305.57295     -69543.015      582.0363       496.07059      42875          0.40123665   
      7400   284.90044     -69544.73       542.66058      388.47001      42875          0.40123665   
      7500   291.17784     -69554.658      554.61739      891.69134      42875          0.40123665   
      7600   320.23105     -69598.188      609.95612     -454.59173      42875          0.40123665   
      7700   312.06733     -69631.705      594.40639      21.041539      42875          0.40123665   
      7800   280.39758     -69637.869      534.08383     -1320.1866      42875          0.40123665   
      7900   288.19164     -69665.93       548.92946     -293.66128      42875          0.40123665   
      8000   308.62899     -69683.543      587.85725     -1215.0102      42875          0.40123665   
      8100   311.95347     -69695.207      594.18951      161.75008      42875          0.40123665   
      8200   298.43431     -69725.957      568.43905     -1084.985       42875          0.40123665   
      8300   292.37297     -69768.166      556.8938      -18.520641      42875          0.40123665   
      8400   290.79979     -69789.228      553.89729     -2836.2721      42875          0.40123665   
      8500   293.67685     -69774.898      559.37734     -2354.0606      42875          0.40123665   
      8600   310.0803      -69753.585      590.6216      -256.5635       42875          0.40123665   
      8700   313.5285      -69742.607      597.18953      1751.0605      42875          0.40123665   
      8800   303.81537     -69764.844      578.68856      1532.1174      42875          0.40123665   
      8900   292.67106     -69789.38       557.46157     -892.00279      42875          0.40123665   
      9000   289.82753     -69813.215      552.04541     -1078.6419      42875          0.40123665   
      9100   301.11299     -69835.538      573.54124     -1343.466       42875          0.40123665   
      9200   301.16416     -69825.03       573.63872     -152.45644      42875          0.40123665   
      9300   298.75075     -69804.75       569.04179      1949.9283      42875          0.40123665   
      9400   302.56777     -69788.482      576.31222      2081.4881      42875          0.40123665   
      9500   313.41002     -69797.827      596.96386      906.10107      42875          0.40123665   
      9600   280.648       -69756.013      534.5608      -122.23824      42875          0.40123665   
      9700   288.03724     -69757.288      548.63537      639.45244      42875          0.40123665   
      9800   304.81362     -69749.596      580.58996      316.65197      42875          0.40123665   
      9900   317.60622     -69767.592      604.95651      830.71781      42875          0.40123665   
     10000   304.37277     -69793.055      579.75027      634.44784      42875          0.40123665   
     10100   297.71369     -69826.603      567.06647      1729.0001      42875          0.40123665   
     10200   295.53238     -69840.485      562.91164      934.11428      42875          0.40123665   
     10300   301.94814     -69842.851      575.13198     -1707.5951      42875          0.40123665   
     10400   308.6529      -69840.679      587.90278     -3161.5968      42875          0.40123665   
     10500   307.68499     -69840.1        586.05918      286.29598      42875          0.40123665   
     10600   295.69161     -69849.947      563.21493      1626.2318      42875          0.40123665   
     10700   282.29999     -69863.254      537.70742     -416.94115      42875          0.40123665   
     10800   288.5344      -69870.943      549.58233      768.42193      42875          0.40123665   
     10900   300.19822     -69858.063      571.79884      583.79078      42875          0.40123665   
     11000   304.15237     -69835.253      579.33046     -637.06188      42875          0.40123665   
     11100   309.46345     -69825.82       589.44668      285.87651      42875          0.40123665   
     11200   305.39848     -69820.761      581.70398     -33.950706      42875          0.40123665   
     11300   307.99362     -69862.733      586.64704      1680.6079      42875          0.40123665   
     11400   291.15955     -69867.212      554.58255     -906.82099      42875          0.40123665   
     11500   292.35105     -69876.855      556.85204     -2114.7511      42875          0.40123665   
     11600   295.97315     -69871.393      563.75119     -1567.6763      42875          0.40123665   
     11700   306.4552      -69876.733      583.71675     -655.74172      42875          0.40123665   
     11800   302.75669     -69896.204      576.67206      297.34943      42875          0.40123665   
     11900   290.12573     -69905.764      552.61339     -741.98632      42875          0.40123665   
     12000   291.92456     -69897.199      556.03969      945.21864      42875          0.40123665   
     12100   310.41811     -69911.648      591.26505     -26.803324      42875          0.40123665   
     12200   311.23437     -69931.794      592.81981     -1273.0463      42875          0.40123665   
     12300   295.72374     -69937.92       563.27614     -1691.3364      42875          0.40123665   
     12400   313.00943     -69976.739      596.20084     -1587.3436      42875          0.40123665   
