LAMMPS data file. CGCMM style. atom_style charge generated by VMD/TopoTools v1.9 on Thu Feb 19 17:04:28 CET 2026
 640 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 4 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -1.486499 33.513501  xlo xhi
 -0.121501 34.878499  ylo yhi
 0.047500 35.047500  zlo zhi

# Pair Coeffs
#
# 1  C
# 2  H
# 3  Li
# 4  O

 Masses

 1 12.010700 # C
 2 1.007940 # H
 3 126.904472 # Li
 4 15.999400 # O

 Atoms # charge

92 4 0.000000 10.332000 23.767000 6.732000 # O
93 4 0.000000 11.013000 25.884003 6.168001 # O
94 1 0.000000 12.166000 23.219999 7.971000 # C
95 1 0.000000 10.725000 22.878000 7.767000 # C
96 1 0.000000 11.171000 24.845001 6.791000 # C
97 2 0.000000 12.498001 23.049000 8.998000 # H
98 2 0.000000 12.826001 22.679001 7.283999 # H
99 2 0.000000 10.578000 21.836998 7.466000 # H
100 2 0.000000 10.115999 23.085999 8.653000 # H
101 4 0.000000 8.635000 3.809000 4.975999 # O
102 4 0.000000 9.853999 5.621000 5.524000 # O
103 4 0.000000 10.918999 3.628000 5.122000 # O
104 1 0.000000 7.763999 4.929000 4.928000 # C
105 1 0.000000 8.490000 5.951000 5.743000 # C
106 1 0.000000 9.896000 4.292000 5.201000 # C
107 2 0.000000 6.783000 4.679999 5.341000 # H
108 2 0.000000 7.649000 5.233000 3.882000 # H
109 2 0.000000 8.279000 6.974000 5.421000 # H
110 2 0.000000 8.278000 5.860000 6.813000 # H
111 4 0.000000 8.560000 14.558999 7.591000 # O
112 4 0.000000 7.952000 16.172001 6.143001 # O
113 4 0.000000 6.802000 14.184999 6.163001 # O
114 1 0.000000 9.262999 15.737000 7.956999 # C
115 1 0.000000 9.188999 16.568001 6.717000 # C
116 1 0.000000 7.691000 14.905999 6.593000 # C
117 2 0.000000 10.291000 15.504999 8.248000 # H
118 2 0.000000 8.745000 16.201000 8.803999 # H
119 2 0.000000 9.195999 17.640999 6.927999 # H
120 2 0.000000 9.991000 16.334999 6.008000 # H
121 4 0.000000 5.868000 9.333000 5.223000 # O
122 4 0.000000 7.050000 11.071000 4.417000 # O
123 4 0.000000 7.978000 8.972000 4.395000 # O
124 1 0.000000 4.980000 10.438000 5.135000 # C
125 1 0.000000 5.909000 11.607999 5.072000 # C
126 1 0.000000 7.050000 9.724000 4.655000 # C
127 2 0.000000 4.315000 10.475000 6.001000 # H
128 2 0.000000 4.381000 10.330000 4.224000 # H
129 2 0.000000 5.493000 12.446000 4.507999 # H
130 2 0.000000 6.211000 11.956000 6.065001 # H
131 4 0.000000 10.015999 11.957000 19.426998 # O
132 4 0.000000 8.617000 11.564000 17.706999 # O
133 4 0.000000 10.079000 13.329000 17.588999 # O
134 1 0.000000 9.413000 10.692000 19.657999 # C
135 1 0.000000 8.201000 10.735000 18.783001 # C
136 1 0.000000 9.613000 12.371000 18.187000 # C
137 2 0.000000 9.164999 10.563000 20.715000 # H
138 2 0.000000 10.120000 9.910999 19.356001 # H
139 2 0.000000 7.907000 9.745999 18.423000 # H
140 2 0.000000 7.346000 11.209000 19.275999 # H
141 4 0.000000 10.171000 18.856001 20.153000 # O
142 4 0.000000 10.745999 20.755999 21.214998 # O
143 4 0.000000 9.212999 20.839998 19.508999 # O
144 1 0.000000 10.930000 18.483999 21.294001 # C
145 1 0.000000 11.651000 19.747000 21.640999 # C
146 1 0.000000 9.974000 20.208000 20.226999 # C
147 2 0.000000 11.610000 17.662001 21.061001 # H
148 2 0.000000 10.237000 18.167000 22.082001 # H
149 2 0.000000 11.857000 19.834000 22.711000 # H
150 2 0.000000 12.586000 19.862000 21.083998 # H
151 4 0.000000 1.636000 6.085001 15.517999 # O
152 4 0.000000 3.345000 4.629000 15.367000 # O
153 4 0.000000 1.543000 4.398000 13.966000 # O
154 1 0.000000 2.694000 6.599000 16.313000 # C
155 1 0.000000 3.551000 5.396000 16.545000 # C
156 1 0.000000 2.122000 4.984000 14.868000 # C
157 2 0.000000 2.313000 7.030000 17.242001 # H
158 2 0.000000 3.211000 7.377000 15.740999 # H
159 2 0.000000 4.606999 5.649000 16.667000 # H
160 2 0.000000 3.220000 4.806000 17.406000 # H
161 4 0.000000 28.392000 23.061001 30.110001 # O
162 4 0.000000 29.103998 24.900002 29.023998 # O
163 4 0.000000 30.622000 23.283998 29.614998 # O
164 1 0.000000 27.236998 23.755999 29.662998 # C
165 1 0.000000 27.756001 25.134001 29.407000 # C
166 1 0.000000 29.476999 23.708998 29.586000 # C
167 2 0.000000 26.451000 23.736000 30.421000 # H
168 2 0.000000 26.871998 23.270000 28.750999 # H
169 2 0.000000 27.209000 25.650002 28.613998 # H
170 2 0.000000 27.754999 25.756002 30.309000 # H
171 4 0.000000 30.022999 22.551001 17.398001 # O
172 4 0.000000 28.257000 21.325001 18.064999 # O
173 4 0.000000 29.104998 22.934000 19.466000 # O
174 1 0.000000 29.568001 21.823999 16.266001 # C
175 1 0.000000 28.760998 20.724998 16.879999 # C
176 1 0.000000 29.127001 22.326000 18.406000 # C
177 2 0.000000 30.408001 21.450001 15.676999 # H
178 2 0.000000 28.961000 22.492001 15.646000 # H
179 2 0.000000 27.944000 20.391001 16.233999 # H
180 2 0.000000 29.372999 19.863001 17.162001 # H
181 4 0.000000 18.912001 20.915001 17.239000 # O
182 4 0.000000 17.030001 20.524998 16.066000 # O
183 4 0.000000 18.634001 18.889000 16.197001 # O
184 1 0.000000 18.013000 21.976999 17.524998 # C
185 1 0.000000 17.045000 21.909000 16.388000 # C
186 1 0.000000 18.228998 20.007999 16.475000 # C
187 2 0.000000 18.539999 22.933001 17.572998 # H
188 2 0.000000 17.538000 21.778000 18.491999 # H
189 2 0.000000 16.046000 22.256001 16.665001 # H
190 2 0.000000 17.389000 22.466000 15.510999 # H
191 4 0.000000 11.382000 16.820000 1.334000 # O
192 4 0.000000 11.299000 19.014997 1.829000 # O
193 4 0.000000 9.519000 17.670000 2.370000 # O
194 1 0.000000 12.682000 17.347000 1.116000 # C
195 1 0.000000 12.430000 18.816000 0.993000 # C
196 1 0.000000 10.631999 17.820997 1.888000 # C
197 2 0.000000 13.132999 16.921000 0.217000 # H
198 2 0.000000 13.305999 17.101000 1.983000 # H
199 2 0.000000 13.277000 19.419001 1.332000 # H
200 2 0.000000 12.163001 19.110001 34.973000 # H
201 4 0.000000 22.541998 5.407000 27.510000 # O
202 4 0.000000 23.990999 7.083000 27.108000 # O
203 4 0.000000 24.689001 4.909000 26.870998 # O
204 1 0.000000 21.792999 6.613000 27.493000 # C
205 1 0.000000 22.839998 7.659000 27.708998 # C
206 1 0.000000 23.819998 5.725000 27.137999 # C
207 2 0.000000 21.031998 6.612000 28.278000 # H
208 2 0.000000 21.304001 6.705000 26.517000 # H
209 2 0.000000 22.587000 8.611000 27.234999 # H
210 2 0.000000 23.049997 7.828000 28.768999 # H
211 4 0.000000 15.891000 24.831001 28.246000 # O
212 4 0.000000 15.876000 25.961002 30.193001 # O
213 4 0.000000 15.690999 23.672998 30.216997 # O
214 1 0.000000 16.260000 26.171000 27.954998 # C
215 1 0.000000 15.764999 26.919998 29.150997 # C
216 1 0.000000 15.809000 24.726000 29.607000 # C
217 2 0.000000 15.796999 26.510998 27.025000 # H
218 2 0.000000 17.350000 26.216999 27.853001 # H
219 2 0.000000 16.365999 27.805998 29.369999 # H
220 2 0.000000 14.714000 27.211000 29.056997 # H
221 4 0.000000 9.503000 11.729999 30.657000 # O
222 4 0.000000 8.145000 13.067001 29.459000 # O
223 4 0.000000 7.240000 11.664999 31.035000 # O
224 1 0.000000 10.331000 12.642000 29.951000 # C
225 1 0.000000 9.432000 13.132999 28.860998 # C
226 1 0.000000 8.208000 12.113001 30.438000 # C
227 2 0.000000 11.224000 12.143001 29.566999 # H
228 2 0.000000 10.630999 13.441000 30.638000 # H
229 2 0.000000 9.666000 14.154000 28.551001 # H
230 2 0.000000 9.441000 12.478000 27.983999 # H
231 4 0.000000 26.532999 8.967999 19.365000 # O
232 4 0.000000 25.580999 6.959000 19.013000 # O
233 4 0.000000 24.247999 8.814000 19.228001 # O
234 1 0.000000 27.575998 8.063000 19.032999 # C
235 1 0.000000 26.953999 6.729000 19.292999 # C
236 1 0.000000 25.353003 8.294000 19.204000 # C
237 2 0.000000 28.461000 8.242000 19.649000 # H
238 2 0.000000 27.836000 8.206000 17.979000 # H
239 2 0.000000 27.358000 5.942999 18.648001 # H
240 2 0.000000 27.048000 6.419000 20.339001 # H
241 4 0.000000 30.396997 6.069000 11.672999 # O
242 4 0.000000 32.283001 5.347000 10.678000 # O
243 4 0.000000 30.993999 3.860000 11.859000 # O
244 1 0.000000 30.853001 7.117000 10.830000 # C
245 1 0.000000 32.289001 6.765000 10.609000 # C
246 1 0.000000 31.205997 4.989000 11.442000 # C
247 2 0.000000 30.725998 8.089000 11.311000 # H
248 2 0.000000 30.268997 7.094000 9.902999 # H
249 2 0.000000 32.661999 7.107999 9.639999 # H
250 2 0.000000 32.939999 7.149000 11.401000 # H
251 4 0.000000 2.913000 31.313999 32.152000 # O
252 4 0.000000 3.837000 32.807999 30.743998 # O
253 4 0.000000 3.448000 33.408001 32.924999 # O
254 1 0.000000 3.258000 30.612999 30.966999 # C
255 1 0.000000 3.395000 31.709997 29.958998 # C
256 1 0.000000 3.404000 32.584999 32.022999 # C
257 2 0.000000 2.483000 29.889997 30.700001 # H
258 2 0.000000 4.202000 30.083000 31.138998 # H
259 2 0.000000 4.118000 31.473000 29.174999 # H
260 2 0.000000 2.438000 31.975998 29.497997 # H
261 4 0.000000 24.469002 8.067000 32.216000 # O
262 4 0.000000 24.855000 10.261000 31.896999 # O
263 4 0.000000 26.632000 8.818000 32.061001 # O
264 1 0.000000 23.219999 8.671000 31.913000 # C
265 1 0.000000 23.474001 10.118000 32.195000 # C
266 1 0.000000 25.428001 9.029000 32.058998 # C
267 2 0.000000 22.423000 8.255000 32.534000 # H
268 2 0.000000 22.992001 8.484000 30.857998 # H
269 2 0.000000 22.868998 10.779999 31.570999 # H
